seed,method_id,method_name,parent_id,scan_id,crystal_system,label_index,embedding_cosine_distance,prediction_js_divergence,prediction_flip,sim_prediction_index,real_prediction_index,sim_correct,real_correct,sim_true_probability,real_true_probability,true_probability_drop,sim_true_margin,real_true_margin,true_margin_drop,checkpoint_sha256
20260712,js_consistency_transfer,JS Consistency,cnrs_parent_0001,pattern_1009,cubic,6,1.2677470718385047,0.6931322987552299,1,6,1,1,0,1.0,2.384185791015625e-07,0.9999997615814209,0.9999966621398926,-0.4309079647064209,1.4309046268463135,AF06D30712879BDFE02D9C82E6C713BE6A66F1BD50937B2954EC66EE7A11171C
20260712,js_consistency_transfer,JS Consistency,cnrs_parent_0024,pattern_1051,cubic,6,0.15425346775966564,0.4883816187366283,1,1,0,0,0,0.0,0.0,0.0,-0.99365234375,-0.8837890625,-0.10986328125,AF06D30712879BDFE02D9C82E6C713BE6A66F1BD50937B2954EC66EE7A11171C
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0087,pattern_24,triclinic,0,0.018964584088614234,0.0011073414674471651,0,1,1,0,0,0.0161590576171875,0.03021240234375,-0.0140533447265625,-0.9677276611328125,-0.93951416015625,-0.0282135009765625,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0189,pattern_55,triclinic,0,0.12505868813123755,0.022052047826685305,0,0,0,1,1,0.994140625,0.919921875,0.07421875,0.9896774291992188,0.877899169921875,0.11177825927734375,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0260,pattern_78,triclinic,0,0.3576353073292925,0.689460980480365,1,1,0,0,1,0.00029587745666503906,0.99951171875,-0.999215841293335,-0.999215841293335,0.9989843368530273,-1.9982001781463623,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0322,pattern_99,triclinic,0,0.05206918819773931,0.21841345544589136,1,1,0,0,1,0.46875,0.994140625,-0.525390625,-0.0625,0.9883651733398438,-1.0508651733398438,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0036,pattern_120,triclinic,0,0.28196443415252304,0.38015376381945054,1,1,0,0,1,0.0001590251922607422,0.75048828125,-0.7503292560577393,-0.9993526935577393,0.5010986328125,-1.5004513263702393,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0053,pattern_157,triclinic,0,0.036755298800104974,0.2092289738569713,1,1,0,0,1,0.1143798828125,0.7265625,-0.6121826171875,-0.7713623046875,0.452880859375,-1.2242431640625,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0063,pattern_180,triclinic,0,0.018323081545105202,0.0,0,1,1,0,0,0.0,0.0,0.0,-1.0,-1.0,0.0,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0088,pattern_240,triclinic,0,0.1393085391368567,0.003906405065309741,0,1,1,0,0,0.0110626220703125,5.7637691497802734e-05,0.011004984378814697,-0.9772186279296875,-0.9999423623085022,0.022723734378814697,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0109,pattern_298,triclinic,0,0.1004587967568159,0.4950505538385892,1,0,1,1,0,0.92236328125,0.0270538330078125,0.8953094482421875,0.84637451171875,-0.9456024169921875,1.7919769287109375,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0113,pattern_311,triclinic,0,0.06807299688231772,0.008165178127341566,0,1,1,0,0,0.12939453125,0.056243896484375,0.073150634765625,-0.7412109375,-0.887603759765625,0.146392822265625,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0124,pattern_348,triclinic,0,0.024768818669261283,0.0024635767651118128,0,1,1,0,0,0.0263519287109375,0.00844573974609375,0.01790618896484375,-0.9472808837890625,-0.9832534790039062,0.03597259521484375,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0147,pattern_417,triclinic,0,0.03176462012756254,0.00042802773701640406,0,0,0,1,1,0.9736328125,0.96337890625,0.01025390625,0.94708251953125,0.926605224609375,0.020477294921875,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0148,pattern_423,triclinic,0,0.07258512287201191,0.30076895377375945,1,0,1,1,0,0.67041015625,0.0078125,0.66259765625,0.341064453125,-0.984375,1.325439453125,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0154,pattern_444,triclinic,0,0.13664295674428728,0.19266893054799317,0,1,1,0,0,2.092123031616211e-05,0.45703125,-0.45701032876968384,-0.9999790787696838,-0.0859375,-0.9140415787696838,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0158,pattern_456,triclinic,0,0.13541608128652582,0.007953032992673838,0,1,1,0,0,0.0384521484375,0.1015625,-0.0631103515625,-0.9229736328125,-0.796875,-0.1260986328125,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0161,pattern_464,triclinic,0,0.14496856231381294,0.290338553740856,1,1,0,0,1,0.3720703125,0.99951171875,-0.62744140625,-0.255859375,0.999035120010376,-1.254894495010376,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0207,pattern_585,triclinic,0,0.09369269417610848,0.0002841538336907534,0,1,1,0,0,0.0013484954833984375,0.0010519027709960938,0.00029659271240234375,-0.9957218170166016,-0.9974832534790039,0.0017614364624023438,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0233,pattern_653,triclinic,0,0.1354725291853428,0.5093597494916335,1,0,1,1,0,0.88623046875,6.204843521118164e-05,0.8861684203147888,0.77264404296875,-0.9999379515647888,1.7725819945335388,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0253,pattern_753,triclinic,0,0.13386841072552136,0.24613792817162655,1,1,0,0,1,0.439697265625,0.99853515625,-0.558837890625,-0.120361328125,0.9973659515380859,-1.117727279663086,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0291,pattern_881,triclinic,0,0.1551859651851809,0.6258241798153772,1,1,0,0,1,0.0009622573852539062,0.97216796875,-0.9712057113647461,-0.9980611801147461,0.944580078125,-1.942641258239746,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0321,pattern_979,triclinic,0,0.18661922113834373,0.5059442134773653,1,4,1,0,0,2.980232238769531e-07,5.960464477539063e-08,2.384185791015625e-07,-0.6772457957267761,-0.9999999403953552,0.3227541446685791,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0028,pattern_11,monoclinic,1,0.10044097907224325,0.43410399776423303,1,1,0,1,0,0.99951171875,0.1859130859375,0.8135986328125,0.9991574287414551,-0.6280517578125,1.627209186553955,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0049,pattern_15,monoclinic,1,0.1261260371875883,0.1499208374658549,1,1,0,1,0,0.6826171875,0.157958984375,0.524658203125,0.365234375,-0.682861328125,1.048095703125,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0115,pattern_32,monoclinic,1,0.05437859438705017,0.00011625709224028526,0,1,1,1,1,0.99951171875,1.0,-0.00048828125,0.9992086887359619,0.9998440742492676,-0.0006353855133056641,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0153,pattern_44,monoclinic,1,0.12195272058891815,0.3444525606133456,1,1,0,1,0,0.7041015625,0.00012636184692382812,0.7039752006530762,0.408203125,-0.9998736381530762,1.4080767631530762,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0214,pattern_60,monoclinic,1,0.1959531363601077,0.639677350309848,1,1,0,1,0,0.99951171875,0.0206451416015625,0.9788665771484375,0.9987797737121582,-0.9588470458984375,1.9576268196105957,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0236,pattern_67,monoclinic,1,0.17011701914514976,0.0002434130385417793,0,0,0,0,0,5.08427619934082e-05,0.0007233619689941406,-0.0006725192070007324,-0.9999491572380066,-0.9983000755310059,-0.0016490817070007324,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0005,pattern_102,monoclinic,1,0.15723668850037753,0.00479551819073471,0,0,0,0,0,6.854534149169922e-06,2.2649765014648438e-06,4.589557647705078e-06,-0.9863212704658508,-0.9999977350234985,0.013676464557647705,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0011,pattern_103,monoclinic,1,0.5978079978965352,0.692417759330265,1,0,6,0,0,0.4765625,1.7404556274414062e-05,0.4765450954437256,-0.046875,-0.9990060329437256,0.9521310329437256,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0027,pattern_109,monoclinic,1,0.024748738262813763,0.2538213407970337,1,1,0,1,0,0.59619140625,0.007175445556640625,0.5890159606933594,0.192626953125,-0.9855003356933594,1.1781272888183594,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0030,pattern_112,monoclinic,1,0.45777378764650056,0.64784921982237,1,1,0,1,0,0.99267578125,0.00844573974609375,0.9842300415039062,0.9856414794921875,-0.9832534790039062,1.9688949584960938,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0031,pattern_113,monoclinic,1,1.0387131101983778,0.6636626730614543,1,1,3,1,0,0.970703125,1.3530254364013672e-05,0.970689594745636,0.96099853515625,-0.536119282245636,1.497117817401886,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0039,pattern_125,monoclinic,1,0.03547429046477801,0.11379725724883297,0,0,0,0,0,0.061431884765625,0.4609375,-0.399505615234375,-0.877044677734375,-0.078125,-0.798919677734375,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0042,pattern_129,monoclinic,1,0.2682851408321848,0.6733854258063423,1,1,0,1,0,1.0,0.006290435791015625,0.9937095642089844,0.9998660087585449,-0.9873619079589844,1.9872279167175293,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0051,pattern_151,monoclinic,1,0.18815970736911203,0.22417246499375004,1,1,2,1,0,1.0,0.48486328125,0.51513671875,0.9999905824661255,-0.015625,1.0156155824661255,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0060,pattern_175,monoclinic,1,0.17210598999729088,0.23139465955898927,1,1,0,1,0,0.56982421875,0.010650634765625,0.559173583984375,0.139892578125,-0.978607177734375,1.118499755859375,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0066,pattern_192,monoclinic,1,0.23240977377542837,0.00013286443509081763,0,1,1,1,1,1.0,0.99951171875,0.00048828125,0.9999966621398926,0.9991071224212646,0.0008895397186279297,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0072,pattern_205,monoclinic,1,0.4489383575670606,0.09296156185146247,0,1,1,1,1,0.712890625,0.982421875,-0.26953125,0.429443359375,0.9715042114257812,-0.5420608520507812,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0074,pattern_208,monoclinic,1,0.19647377129894927,0.009623830079045135,0,0,0,0,0,0.0313720703125,0.0006537437438964844,0.030718326568603516,-0.9373779296875,-0.9988579750061035,0.061480045318603516,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0080,pattern_225,monoclinic,1,0.1551620763937992,0.004359352178247039,0,1,1,1,1,0.98193359375,0.94921875,0.03271484375,0.96429443359375,0.898529052734375,0.065765380859375,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0081,pattern_226,monoclinic,1,0.39486447294557536,0.05604869323024754,0,0,0,0,0,0.1715087890625,0.0162811279296875,0.1552276611328125,-0.6185302734375,-0.9676055908203125,0.3490753173828125,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0084,pattern_233,monoclinic,1,0.11427449620961816,0.012897615201953119,0,0,0,0,0,0.3056640625,0.169921875,0.1357421875,-0.388671875,-0.66015625,0.271484375,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0089,pattern_241,monoclinic,1,0.10034340945875164,0.00012793391057184896,0,1,1,1,1,0.99951171875,1.0,-0.00048828125,0.9988579750061035,0.9999039173126221,-0.0010459423065185547,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0091,pattern_243,monoclinic,1,0.5187969991523291,0.5855843781602035,1,4,1,0,1,0.0037784576416015625,0.8994140625,-0.8956356048583984,-0.9923152923583984,0.846649169921875,-1.8389644622802734,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0092,pattern_244,monoclinic,1,0.03048443688435254,0.0009767000824139522,0,0,0,0,0,0.0031452178955078125,0.00016999244689941406,0.0029752254486083984,-0.9929485321044922,-0.9998300075531006,0.0068814754486083984,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0094,pattern_250,monoclinic,1,0.37910820424996516,0.012719575820894854,0,1,1,1,1,0.9638671875,1.0,-0.0361328125,0.931396484375,0.9999596476554871,-0.06856316328048706,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0095,pattern_255,monoclinic,1,0.1498266790302275,0.012435517253370937,0,0,0,0,0,0.03033447265625,0.00030541419982910156,0.0300290584564209,-0.93206787109375,-0.9992063045501709,0.0671384334564209,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0098,pattern_262,monoclinic,1,0.2062428398267414,0.09267336349893966,0,1,1,1,1,0.998046875,0.74755859375,0.25048828125,0.9965982437133789,0.4951171875,0.5014810562133789,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0099,pattern_266,monoclinic,1,0.4928988021993861,0.6872723247482837,1,5,1,0,1,0.0014047622680664062,0.90576171875,-0.9043569564819336,-0.9912710189819336,0.811767578125,-1.8030385971069336,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0102,pattern_273,monoclinic,1,0.2631612871723018,0.19833977617262966,0,0,0,0,0,0.2978515625,0.0001881122589111328,0.29766345024108887,-0.23291015625,-0.9998118877410889,0.7669017314910889,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0110,pattern_303,monoclinic,1,0.08105289691696294,0.05191420574685178,1,1,0,1,0,0.7783203125,0.470703125,0.3076171875,0.55712890625,-0.05859375,0.61572265625,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0111,pattern_307,monoclinic,1,0.03551647722333884,0.0021713799407532424,0,1,1,1,1,1.0,0.99267578125,0.00732421875,0.9998326301574707,0.985443115234375,0.014389514923095703,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0121,pattern_342,monoclinic,1,0.07608612558892358,0.270632867910852,1,1,0,1,0,0.78271484375,0.09136962890625,0.69134521484375,0.5654296875,-0.81732177734375,1.38275146484375,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0122,pattern_344,monoclinic,1,0.48289829188165356,0.03341771436954202,0,1,1,1,1,0.90771484375,0.998046875,-0.09033203125,0.83868408203125,0.9960899353027344,-0.15740585327148438,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0128,pattern_362,monoclinic,1,0.11080200106794791,0.03695138691216843,0,0,0,0,0,0.1087646484375,0.0011968612670898438,0.10756778717041016,-0.7808837890625,-0.9978265762329102,0.21694278717041016,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0130,pattern_365,monoclinic,1,0.2823617838408967,1.0826974051994605e-05,0,0,0,0,0,5.960464477539063e-08,1.2516975402832031e-06,-1.1920928955078125e-06,-0.9999999403953552,-0.9999987483024597,-1.1920928955078125e-06,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0137,pattern_388,monoclinic,1,0.1139023329821961,2.111027407951329e-05,0,0,0,0,0,6.556510925292969e-05,6.556510925292969e-07,6.490945816040039e-05,-0.9999344348907471,-0.9999993443489075,6.490945816040039e-05,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0140,pattern_397,monoclinic,1,0.19333355266680818,0.0005811672107069188,0,1,1,1,1,0.9990234375,0.9990234375,0.0,0.997889518737793,0.9979667663574219,-7.724761962890625e-05,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0151,pattern_431,monoclinic,1,0.04038265961729115,0.004726041299376435,0,1,1,1,1,0.79150390625,0.708984375,0.08251953125,0.5833740234375,0.41796875,0.1654052734375,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0162,pattern_469,monoclinic,1,0.3666241353853009,0.038177972713283534,0,0,0,0,0,0.1329345703125,0.006374359130859375,0.12656021118164062,-0.7337646484375,-0.9848365783691406,0.2510719299316406,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0165,pattern_474,monoclinic,1,0.29658577861241464,0.236913586241506,1,1,3,1,0,0.9951171875,0.441650390625,0.553466796875,0.9915409088134766,-0.051025390625,1.0425662994384766,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0169,pattern_480,monoclinic,1,0.0498530842822098,0.01445666474118441,0,0,0,0,0,0.332763671875,0.184814453125,0.14794921875,-0.334228515625,-0.630615234375,0.29638671875,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0170,pattern_482,monoclinic,1,0.07049930905959434,0.13744513526939384,1,0,1,0,1,0.105712890625,0.5869140625,-0.481201171875,-0.786376953125,0.174072265625,-0.96044921875,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0174,pattern_491,monoclinic,1,0.11984579148180974,0.006665500239805092,0,1,1,1,1,0.9775390625,0.998046875,-0.0205078125,0.95526123046875,0.9969615936279297,-0.04170036315917969,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0176,pattern_497,monoclinic,1,0.029098458679770123,0.15691069584830042,1,0,1,0,1,0.09393310546875,0.5947265625,-0.50079345703125,-0.79034423828125,0.2255859375,-1.01593017578125,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0180,pattern_513,monoclinic,1,1.1705124615429474,0.6876770648721116,1,1,6,1,0,0.97412109375,0.0007061958312988281,0.9734148979187012,0.949066162109375,-0.8318133354187012,1.7808794975280762,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0181,pattern_514,monoclinic,1,0.0789591221789846,0.0006053483648945228,0,0,0,0,0,0.0017414093017578125,2.384185791015625e-07,0.001741170883178711,-0.9963054656982422,-0.9999997615814209,0.003694295883178711,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0182,pattern_516,monoclinic,1,0.03849427541870487,0.0011382878813274186,0,1,1,1,1,1.0,0.99609375,0.00390625,0.999925434589386,0.9923725128173828,0.007552921772003174,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0186,pattern_538,monoclinic,1,0.11623947379436395,0.544892545482931,1,1,0,1,0,0.92138671875,0.0126190185546875,0.9087677001953125,0.861785888671875,-0.9746856689453125,1.8364715576171875,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0190,pattern_551,monoclinic,1,0.49345411732577904,0.6672382620957436,1,0,1,0,1,0.002017974853515625,0.98193359375,-0.9799156188964844,-0.9955406188964844,0.9699020385742188,-1.9654426574707031,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0191,pattern_552,monoclinic,1,0.30633012344402977,0.5997244844280745,1,1,0,1,0,0.99462890625,0.03515625,0.95947265625,0.9891586303710938,-0.88916015625,1.8783187866210938,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0193,pattern_554,monoclinic,1,0.02353035238079304,3.459532932521846e-07,0,1,1,1,1,1.0,1.0,0.0,0.9999834895133972,0.9999895691871643,-6.079673767089844e-06,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0195,pattern_560,monoclinic,1,0.23483183338887303,0.5808382929234184,1,1,0,1,0,1.0,0.05792236328125,0.94207763671875,0.9999985098838806,-0.88397216796875,1.8839706778526306,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0198,pattern_568,monoclinic,1,0.043883375359669685,0.05211841635423789,0,1,1,1,1,0.82177734375,0.9921875,-0.17041015625,0.64404296875,0.984375,-0.34033203125,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0209,pattern_588,monoclinic,1,0.1698871463481909,0.0003530481274580348,0,1,1,1,1,0.99853515625,1.0,-0.00146484375,0.9970455169677734,0.9998880624771118,-0.002842545509338379,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0210,pattern_590,monoclinic,1,0.04573278258062441,0.002638102847717947,0,1,1,1,1,0.9697265625,0.9892578125,-0.01953125,0.93951416015625,0.978729248046875,-0.039215087890625,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0212,pattern_595,monoclinic,1,0.07073868097346381,2.6907865375790387e-05,0,1,1,1,1,1.0,1.0,0.0,0.9999833106994629,0.999897301197052,8.600950241088867e-05,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
20260713,ordinary_dynamic_augmentation,Dynamic ERM,cnrs_parent_0213,pattern_599,monoclinic,1,0.13893889031601203,0.31575989841467395,1,1,0,1,0,0.9921875,0.30859375,0.68359375,0.9846115112304688,-0.38134765625,1.3659591674804688,87B7C264B5818F45E388293FA03E9BCFBE165182B2B75FCE0304A6911339EF98
